year,month,day,hour,minute,Temperature,Precipitation - Tipping Bucket,Precipitation - Weighing,Solar - Incoming,Solar - Outgoing,Wind Speed - Average 4.4,Wind Speed - Gust 4.4,Wind Speed - Average 2.0,Wind Speed - Gust 2.0,Wind Direction,RH,Pressure,Soil Moisture - 5 cm,Soil Moisture - 10 cm,Soil Moisture - 20 cm
2017,   1,   1,   2,  30,   -24.88867,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    81.47334,   103.15667, -9999.90039, -9999.90039,     0.28491,     4.10667,   -27.16800
2017,   1,   1,   2,  45,   -24.48734,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    81.58666,   103.13667, -9999.90039, -9999.90039,     0.28495,     4.11133,   -26.76266
2017,   1,   1,   3,   0,   -24.87933,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    81.70000,   103.13600, -9999.90039, -9999.90039,     0.28491,     4.11000,   -27.13067
2017,   1,   1,   3,  15,   -25.16800,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    81.73335,   103.13133, -9999.90039, -9999.90039,     0.28477,     4.10933,   -27.40933
2017,   1,   1,   3,  30,   -25.75200,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    81.64665,   103.12801, -9999.90039, -9999.90039,     0.28491,     4.11200,   -27.99334
2017,   1,   1,   3,  45,   -26.01200,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    81.59333,   103.12133, -9999.90039, -9999.90039,     0.28491,     4.11200,   -28.25466
2017,   1,   1,   4,   0,   -26.09267,     0.00000,     0.00000,     1.00000,     1.00000,     0.12000,     0.48000,     0.00000,     0.18000,   329.00000,    81.74667,   103.11866, -9999.90039, -9999.90039,     0.28477,     4.11267,   -28.31333
2017,   1,   1,   4,  15,   -26.51400,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    81.70666,   103.10065, -9999.90039, -9999.90039,     0.28486,     4.11267,   -28.73400
2017,   1,   1,   4,  30,   -26.24400,     0.00000,     0.00000,     1.00000,     1.00000,     0.48000,     1.14000,     0.00000,     0.54000,   329.00000,    81.77334,   103.08066, -9999.90039, -9999.90039,     0.28486,     4.11333,   -28.46200
2017,   1,   1,   4,  45,   -26.42800,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    81.81334,   103.06866, -9999.90039, -9999.90039,     0.28453,     4.11267,   -28.63533
2017,   1,   1,   5,   0,   -26.49866,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    81.84000,   103.05602, -9999.90039, -9999.90039,     0.28449,     4.11333,   -28.70067
2017,   1,   1,   5,  15,   -25.60467,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.12000,   264.00000,    82.25333,   103.03800, -9999.90039, -9999.90039,     0.28435,     4.11200,   -27.76734
2017,   1,   1,   5,  30,   -22.42800,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.48000,     0.00000,     0.06000,   243.00000,    83.02666,   102.99800, -9999.90039, -9999.90039,     0.28435,     4.11200,   -24.54867
2017,   1,   1,   5,  45,   -18.02067,     0.00000,     0.00000,     1.00000,     1.00000,     0.78000,     3.90667,     0.24000,     2.16667,   229.00000,    83.76000,   102.92268, -9999.90039, -9999.90039,     0.28439,     4.11200,   -20.12000
2017,   1,   1,   6,   0,   -16.89400,     0.00000,     0.00000,     1.00000,     1.00000,     4.03333,     8.17333,     1.86667,     4.94667,   213.00000,    83.92666,   102.87133, -9999.90039, -9999.90039,     0.28444,     4.11267,   -18.99000
2017,   1,   1,   6,  15,   -17.07867,     0.00000,     0.00000,     1.00000,     1.00000,     2.22000,     6.76000,     0.72000,     3.42000,   219.00000,    84.31334,   102.86667, -9999.90039, -9999.90039,     0.28449,     4.11600,   -19.11667
2017,   1,   1,   6,  30,   -16.79933,     0.00000,     0.00000,     1.00000,     1.00000,     2.40000,     6.83333,     0.84000,     3.84667,   246.00000,    84.74001,   102.85799, -9999.90039, -9999.90039,     0.28444,     4.12067,   -18.78200
2017,   1,   1,   6,  45,   -16.64667,     0.00000,     0.00000,     1.00000,     1.00000,     2.28000,     6.70000,     0.78000,     3.74000,   233.00000,    85.11333,   102.86066, -9999.90039, -9999.90039,     0.28444,     4.12333,   -18.57933
2017,   1,   1,   7,   0,   -16.56667,     0.00000,     0.00000,     1.00000,     1.00000,     4.69333,     9.19333,     2.46000,     5.96667,   225.00000,    85.45999,   102.84464, -9999.90039, -9999.90039,     0.28435,     4.12333,   -18.45200
2017,   1,   1,   7,  15,   -16.35067,     0.00000,     0.00000,     1.00000,     1.00000,     4.94667,     9.86000,     2.64000,     6.65333,   227.00000,    85.87333,   102.83465, -9999.90039, -9999.90039,     0.28430,     4.12733,   -18.18334
2017,   1,   1,   7,  30,   -16.17667,     0.00000,     0.00000,     1.00000,     1.00000,     4.44667,     9.38000,     2.52000,     6.76667,   230.00000,    86.26002,   102.83332, -9999.90039, -9999.90039,     0.28430,     4.13133,   -17.95933
2017,   1,   1,   7,  45,   -15.99933,     0.00000,     0.00000,     2.40000,     1.86667,     4.68000,     9.63333,     2.28000,     5.97333,   230.00000,    86.41334,   102.82932, -9999.90039, -9999.90039,     0.28430,     4.13333,   -17.76333
2017,   1,   1,   8,   0,   -15.84867,     0.00000,     0.00000,     8.20000,     6.33333,     3.72000,     8.05333,     1.68000,     5.00000,   227.00000,    86.61999,   102.82265, -9999.90039, -9999.90039,     0.28430,     4.14000,   -17.59000
2017,   1,   1,   8,  15,   -15.47667,     0.00000,     0.00000,    47.40000,    25.33333,     3.66000,     8.24667,     1.62000,     5.04667,   236.00000,    86.65333,   102.81466, -9999.90039, -9999.90039,     0.28430,     4.30867,   -17.21800
2017,   1,   1,   8,  30,   -14.93267,     0.00000,     0.00000,    80.13333,    52.13334,     5.36667,     9.58000,     3.36000,     7.00000,   225.00000,    86.42001,   102.80267, -9999.90039, -9999.90039,     0.28430,     4.38200,   -16.71467
2017,   1,   1,   8,  45,   -14.77466,     0.00000,     0.00000,    78.33334,    50.73333,     5.30000,    11.62000,     3.12667,     8.27333,   225.00000,    86.32668,   102.80733, -9999.90039, -9999.90039,     0.28430,     4.38133,   -16.56800
2017,   1,   1,   9,   0,   -14.63400,     0.00000,     0.00000,    78.93333,    60.33333,     3.06667,     7.07333,     1.38000,     5.30667,   227.00000,    86.40002,   102.81201, -9999.90039, -9999.90039,     0.28430,     4.37667,   -16.42067
2017,   1,   1,   9,  15,   -14.45933,     0.00000,     0.00000,    82.13333,    70.80000,     3.24000,     7.99333,     1.92000,     5.73333,   234.00000,    86.30667,   102.81465, -9999.90039, -9999.90039,     0.28430,     4.37800,   -16.26333
2017,   1,   1,   9,  30,   -14.04400,     0.00000,     0.00000,   169.33333,   109.93333,     4.69333,    10.28667,     2.82000,     6.89333,   243.00000,    86.12666,   102.81599, -9999.90039, -9999.90039,     0.28430,     4.39400,   -15.87733
2017,   1,   1,   9,  45,   -13.41600,     0.00000,     0.00000,   267.53333,   183.73334,     5.72000,    11.92667,     3.92000,     9.14667,   234.00000,    85.76668,   102.81332, -9999.90039, -9999.90039,     0.28430,     4.37000,   -15.30667
2017,   1,   1,  10,   0,   -13.16600,     0.00000,     0.00000,   291.00000,   217.20000,     7.49333,    14.81333,     4.81333,    11.24667,   227.00000,    85.06001,   102.81400, -9999.90039, -9999.90039,     0.28430,     4.35467,   -15.15933
2017,   1,   1,  10,  15,   -12.96067,     0.00000,     0.00000,   317.00000,   240.53334,     8.23333,    14.62667,     5.98667,    12.02667,   225.00000,    84.16000,   102.80801, -9999.90039, -9999.90039,     0.28430,     4.37800,   -15.08733
2017,   1,   1,  10,  30,   -12.76667,     0.00000,     0.00000,   335.00000,   259.46667,    10.10000,    17.45333,     7.69333,    14.50000,   225.00000,    83.47334,   102.80933, -9999.90039, -9999.90039,     0.28430,     4.39133,   -14.99533
2017,   1,   1,  10,  45,   -12.50400,     0.00000,     0.00000,   351.53333,   269.39999,     9.74667,    15.46000,     7.08667,    12.45333,   246.00000,    82.96001,   102.79801, -9999.90039, -9999.90039,     0.28430,     4.37467,   -14.81200
2017,   1,   1,  11,   0,   -12.20867,     0.00000,     0.00000,   360.20001,   270.33334,     9.12667,    16.60666,     7.20000,    13.36000,   277.00000,    82.24000,   102.78468, -9999.90039, -9999.90039,     0.28430,     4.36400,   -14.62800
2017,   1,   1,  11,  15,   -12.06200,     0.00000,     0.00000,   388.26666,   283.26666,     8.58667,    15.28667,     6.76667,    13.06000,   236.00000,    82.27333,   102.77068, -9999.90039, -9999.90039,     0.28430,     4.38800,   -14.48000
2017,   1,   1,  11,  30,   -11.69467,     0.00000,     0.00000,   390.00000,   285.26666,     8.34000,    16.20000,     6.34000,    12.64000,   237.00000,    82.50668,   102.74332, -9999.90039, -9999.90039,     0.28430,     4.39600,   -14.08600
2017,   1,   1,  11,  45,   -11.82933,     0.00000,     0.00000,   355.13333,   261.06668,     9.32667,    15.58000,     6.82000,    12.58000,   253.00000,    82.72667,   102.73066, -9999.90039, -9999.90039,     0.28430,     4.34800,   -14.18600
2017,   1,   1,  12,   0,   -11.36867,     0.00000,     0.00000,   399.33334,   298.66666,     9.26000,    16.20000,     6.90000,    12.62667,   226.00000,    83.12666,   102.71665, -9999.90039, -9999.90039,     0.28430,     4.36867,   -13.67467
2017,   1,   1,  12,  15,   -11.78333,     0.00000,     0.00000,   286.66666,   214.39999,     9.13333,    15.65333,     6.71333,    13.12667,   251.00000,    83.70000,   102.70199, -9999.90039, -9999.90039,     0.28430,     4.38333,   -13.99867
2017,   1,   1,  12,  30,   -12.29933,     0.00000,     0.00000,   169.66667,   126.86667,     7.80667,    14.32667,     5.91333,    11.74000,   237.00000,    85.85334,   102.70265, -9999.90039, -9999.90039,     0.28430,     4.38000,   -14.19667
2017,   1,   1,  12,  45,   -11.84800,     0.00000,     0.00000,   311.06668,   237.66667,     6.16000,    13.17333,     4.57333,    10.46000,   223.00000,    87.04666,   102.68668, -9999.90039, -9999.90039,     0.28430,     4.36267,   -13.57933
2017,   1,   1,  13,   0,   -11.72400,     0.00000,     0.00000,   303.60001,   229.73334,    10.47333,    16.86000,     8.34667,    14.02667,   225.00000,    87.44001,   102.66535, -9999.90039, -9999.90039,     0.28430,     4.37733,   -13.40400
2017,   1,   1,  13,  15,   -11.38400,     0.00000,     0.00000,   200.66667,   151.80000,     5.98667,    11.30667,     4.51333,     9.01333,   271.00000,    88.16000,   102.65601, -9999.90039, -9999.90039,     0.28430,     4.38867,   -12.96867
2017,   1,   1,  13,  30,   -10.21933,     0.00000,     0.00000,   401.20001,   322.13333,    10.40666,    18.20000,     8.41333,    14.81333,   267.00000,    88.63332,   102.64201, -9999.90039, -9999.90039,     0.28430,     4.36467,   -11.75067
2017,   1,   1,  13,  45,    -9.68333,     0.00000,     0.00000,   394.46667,   330.53333,     7.49333,    14.44667,     5.96667,    12.03333,   277.00000,    88.92667,   102.62666, -9999.90039, -9999.90039,     0.28430,     4.36533,   -11.18133
2017,   1,   1,  14,   0,    -9.69067,     0.00000,     0.00000,   362.53333,   311.46667,     9.92000,    19.42000,     8.06000,    15.96000,   272.00000,    88.95999,   102.63200, -9999.90039, -9999.90039,     0.28430,     4.37600,   -11.18400
2017,   1,   1,  14,  15,    -9.89933,     0.00000,     0.00000,   331.33334,   285.46667,    10.23333,    18.07333,     8.28667,    15.58667,   288.00000,    89.02000,   102.63667, -9999.90039, -9999.90039,     0.28430,     4.35800,   -11.38133
2017,   1,   1,  14,  30,   -10.06067,     0.00000,     0.00000,   267.86667,   227.93333,     9.36667,    17.34000,     7.44000,    14.14667,   267.00000,    89.02666,   102.63867, -9999.90039, -9999.90039,     0.28430,     4.35533,   -11.53867
2017,   1,   1,  14,  45,     0.89933,     0.40000,     0.00000,   247.26666,   212.80000,     5.25333,     9.25333,     3.36000,     6.82667,   225.00000,    69.45334,   102.28002, -9999.90039, -9999.90039,     0.30680,     4.39200,    -4.05333
2017,   1,   1,  15,   0,     1.03133,     0.20000,     0.00000,   216.20000,   183.33333,     4.86667,     8.72000,     2.94000,     6.39333,   225.00000,    69.00668,   102.31465, -9999.90039, -9999.90039,     0.30680,     4.38467,    -4.01133
2017,   1,   1,  15,  15,     0.81533,     0.40000,     0.00000,   184.66667,   148.73334,     7.12667,    10.84000,     4.99333,     8.42667,   209.00000,    69.08000,   102.32732, -9999.90039, -9999.90039,     0.30680,     4.36533,    -4.20733
2017,   1,   1,  15,  30,     0.99333,     0.20000,     0.00000,   153.00000,   113.73333,     4.03333,     6.89333,     2.52000,     5.49333,   204.00000,    68.63333,   102.32199, -9999.90039, -9999.90039,     0.30671,     4.38867,    -4.12200
2017,   1,   1,  15,  45,     0.82533,     0.00000,     0.00000,   109.66666,    66.80000,     4.46000,     7.98000,     2.94000,     6.34667,   208.00000,    68.48667,   102.34532, -9999.90039, -9999.90039,     0.30638,     4.38867,    -4.31133
2017,   1,   1,  16,   0,     0.19400,     0.20000,     0.00000,    44.66667,    32.86666,     2.40000,     5.98667,     1.38000,     3.84667,   206.00000,    69.27333,   102.36533, -9999.90039, -9999.90039,     0.30633,     4.36533,    -4.76733
2017,   1,   1,  16,  15,    -0.40467,     0.00000,     0.00000,    25.13333,    18.73333,     0.78000,     2.46000,     0.18000,     1.38000,   167.00000,    70.74000,   102.37600, -9999.90039, -9999.90039,     0.30657,     4.37133,    -5.06467
2017,   1,   1,  16,  30,    -1.20000,     0.00000,     0.00000,    12.66667,     9.80000,     0.36000,     1.44000,     0.00000,     0.42000,   166.00000,    72.56667,   102.40068, -9999.90039, -9999.90039,     0.30633,     4.34667,    -5.49867
2017,   1,   1,  16,  45,    -1.88667,     0.00000,     0.00000,     5.86667,     4.33333,     0.00000,     0.18000,     0.00000,     0.00000,   180.00000,    73.92666,   102.42068, -9999.90039, -9999.90039,     0.30624,     4.32800,    -5.91733
2017,   1,   1,  17,   0,    -2.19933,     0.00000,     0.00000,     1.33333,     1.13333,     0.18000,     0.90000,     0.00000,     0.18000,   180.00000,    75.42000,   102.45467, -9999.90039, -9999.90039,     0.30610,     4.31667,    -5.95933
2017,   1,   1,  17,  15,    -2.50333,     0.00000,     0.00000,     1.00000,     1.00000,     0.60000,     2.46000,     0.00000,     0.66000,   180.00000,    76.53333,   102.47799, -9999.90039, -9999.90039,     0.30615,     4.30667,    -6.06200
2017,   1,   1,  17,  30,    -2.57533,     0.00000,     0.00000,     1.00000,     1.00000,     1.20000,     3.96667,     0.18000,     1.56000,   181.00000,    77.52000,   102.50801, -9999.90039, -9999.90039,     0.30610,     4.29667,    -5.96533
2017,   1,   1,  17,  45,    -2.27067,     0.00000,     0.00000,     1.00000,     1.00000,     3.36667,     6.52000,     1.44000,     4.33333,   167.00000,    78.22667,   102.52001, -9999.90039, -9999.90039,     0.30615,     4.29133,    -5.54733
2017,   1,   1,  18,   0,    -1.91000,     0.00000,     0.00000,     1.00000,     1.00000,     3.00000,     6.32667,     1.44000,     4.39333,   187.00000,    79.22000,   102.52735, -9999.90039, -9999.90039,     0.30610,     4.28533,    -5.03067
2017,   1,   1,  18,  15,    -2.17867,     0.00000,     0.00000,     1.00000,     1.00000,     2.34000,     5.48667,     0.60000,     2.76000,   184.00000,    80.58667,   102.54001, -9999.90039, -9999.90039,     0.30599,     4.28133,    -5.06733
2017,   1,   1,  18,  30,    -2.28533,     0.00000,     0.00000,     1.00000,     1.00000,     1.86000,     4.64667,     0.54000,     2.34000,   174.00000,    82.19334,   102.55469, -9999.90039, -9999.90039,     0.30610,     4.27533,    -4.91200
2017,   1,   1,  18,  45,    -2.47800,     0.00000,     0.00000,     1.00000,     1.00000,     1.86000,     4.57333,     0.24000,     2.10000,   191.00000,    83.64666,   102.56599, -9999.90039, -9999.90039,     0.30599,     4.27267,    -4.86800
2017,   1,   1,  19,   0,    -2.72133,     0.00000,     0.00000,     1.00000,     1.00000,     2.76000,     5.04000,     0.72000,     2.34000,   211.00000,    85.00667,   102.57600, -9999.90039, -9999.90039,     0.30610,     4.27400,    -4.89667
2017,   1,   1,  19,  15,    -3.16533,     0.00000,     0.00000,     1.00000,     1.00000,     0.18000,     1.02000,     0.06000,     0.36000,   184.00000,    86.08000,   102.58465, -9999.90039, -9999.90039,     0.30594,     4.26667,    -5.16667
2017,   1,   1,  19,  30,    -4.28000,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   147.00000,    86.56667,   102.59199, -9999.90039, -9999.90039,     0.30599,     4.26600,    -6.19067
2017,   1,   1,  19,  45,    -4.95267,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   147.00000,    87.20667,   102.61934, -9999.90039, -9999.90039,     0.30557,     4.26333,    -6.76067
2017,   1,   1,  20,   0,    -5.64467,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   147.00000,    87.82666,   102.64935, -9999.90039, -9999.90039,     0.30535,     4.26067,    -7.34867
2017,   1,   1,  20,  15,    -5.96000,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   147.00000,    88.46668,   102.67868, -9999.90039, -9999.90039,     0.30530,     4.25667,    -7.56533
2017,   1,   1,  20,  30,    -5.62467,     0.00000,     0.00000,     1.00000,     1.00000,     0.06000,     0.24000,     0.00000,     0.12000,   147.00000,    89.18001,   102.67402, -9999.90039, -9999.90039,     0.30530,     4.25333,    -7.13267
2017,   1,   1,  20,  45,    -5.15067,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.30000,     0.00000,     0.06000,   205.00000,    89.79334,   102.68067, -9999.90039, -9999.90039,     0.30530,     4.24933,    -6.57467
2017,   1,   1,  21,   0,    -5.13867,     0.00000,     0.00000,     1.00000,     1.00000,     0.24000,     1.02000,     0.00000,     0.06000,   202.00000,    90.22000,   102.70332, -9999.90039, -9999.90039,     0.30530,     4.24933,    -6.49800
2017,   1,   1,  21,  15,    -5.90467,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   271.00000,    90.61333,   102.70532, -9999.90039, -9999.90039,     0.30530,     4.24667,    -7.20067
2017,   1,   1,  21,  30,    -6.31400,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   271.00000,    90.96666,   102.71532, -9999.90039, -9999.90039,     0.30530,     4.24600,    -7.55867
2017,   1,   1,  21,  45,    -6.90733,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   271.00000,    91.22666,   102.72465, -9999.90039, -9999.90039,     0.30530,     4.24600,    -8.11000
2017,   1,   1,  22,   0,    -7.19600,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   271.00000,    91.62000,   102.71732, -9999.90039, -9999.90039,     0.30530,     4.24400,    -8.33867
2017,   1,   1,  22,  15,    -7.25867,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   271.00000,    91.74001,   102.71132, -9999.90039, -9999.90039,     0.30530,     4.24000,    -8.38533
2017,   1,   1,  22,  30,    -7.34133,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   271.00000,    91.95334,   102.68602, -9999.90039, -9999.90039,     0.30530,     4.23733,    -8.43667
2017,   1,   1,  22,  45,    -7.30733,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    92.16000,   102.67667, -9999.90039, -9999.90039,     0.30530,     4.23600,    -8.37400
2017,   1,   1,  23,   0,    -7.69600,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.12000,   329.00000,    92.21999,   102.67935, -9999.90039, -9999.90039,     0.30530,     4.23267,    -8.75200
2017,   1,   1,  23,  15,    -7.98200,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    92.37332,   102.65334, -9999.90039, -9999.90039,     0.30530,     4.22867,    -9.01467
2017,   1,   1,  23,  30,    -8.08133,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   329.00000,    92.43334,   102.63934, -9999.90039, -9999.90039,     0.30530,     4.23000,    -9.10533
2017,   1,   1,  23,  45,    -8.01333,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.18000,     0.00000,     0.00000,   329.00000,    92.57999,   102.64201, -9999.90039, -9999.90039,     0.30530,     4.22400,    -9.01800
2017,   1,   2,   0,   0,    -6.25200,     0.00000,     0.00000,     1.00000,     1.00000,     0.24000,     0.84000,     0.00000,     0.06000,   354.00000,    92.88668,   102.66268, -9999.90039, -9999.90039,     0.30525,     4.22067,    -7.22667
2017,   1,   2,   0,  15,    -6.69267,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   348.00000,    92.78001,   102.68599, -9999.90039, -9999.90039,     0.30525,     4.21867,    -7.67733
2017,   1,   2,   0,  30,    -6.76067,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   348.00000,    92.94001,   102.70332, -9999.90039, -9999.90039,     0.30530,     4.21667,    -7.72200
2017,   1,   2,   0,  45,    -7.30933,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   348.00000,    93.03333,   102.69268, -9999.90039, -9999.90039,     0.30525,     4.21667,    -8.25733
2017,   1,   2,   1,   0,    -7.09733,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   348.00000,    93.15999,   102.67735, -9999.90039, -9999.90039,     0.30507,     4.21733,    -8.02667
2017,   1,   2,   1,  15,    -7.66267,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   348.00000,    93.21999,   102.68066, -9999.90039, -9999.90039,     0.30511,     4.21600,    -8.58000
2017,   1,   2,   1,  30,    -8.03533,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   348.00000,    93.28667,   102.69798, -9999.90039, -9999.90039,     0.30502,     4.21467,    -8.94133
2017,   1,   2,   1,  45,    -7.98933,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   348.00000,    93.33334,   102.68800, -9999.90039, -9999.90039,     0.30502,     4.21467,    -8.89000
2017,   1,   2,   2,   0,    -8.36067,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   348.00000,    93.44001,   102.70600, -9999.90039, -9999.90039,     0.30507,     4.21467,    -9.24600
2017,   1,   2,   2,  15,    -8.16333,     0.00000,     0.00000,     1.00000,     1.00000,     0.48000,     0.84000,     0.00000,     0.00000,   348.00000,    93.48000,   102.73399, -9999.90039, -9999.90039,     0.30502,     4.21267,    -9.04333
2017,   1,   2,   2,  30,    -8.16400,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.12000,     0.00000,     0.00000,   355.00000,    93.48000,   102.70532, -9999.90039, -9999.90039,     0.30460,     4.21067,    -9.04333
2017,   1,   2,   2,  45,    -7.73800,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   355.00000,    93.62666,   102.71399, -9999.90039, -9999.90039,     0.30460,     4.21067,    -8.60067
2017,   1,   2,   3,   0,    -7.62467,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   355.00000,    93.61999,   102.72865, -9999.90039, -9999.90039,     0.30460,     4.20733,    -8.48933
2017,   1,   2,   3,  15,    -7.67867,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   355.00000,    93.69999,   102.72598, -9999.90039, -9999.90039,     0.30460,     4.20600,    -8.53067
2017,   1,   2,   3,  30,    -7.64867,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   355.00000,    93.69333,   102.73132, -9999.90039, -9999.90039,     0.30460,     4.20533,    -8.50067
2017,   1,   2,   3,  45,    -7.44067,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,   355.00000,    93.75999,   102.74133, -9999.90039, -9999.90039,     0.30460,     4.20733,    -8.28467
